"EventType","InsertText","DeleteText","SourceLocation","ClientTimestamp","CodeStateSection","ToolInstances","EditType","X-Metadata","CodeStateID","X-Compilable","EventID","SubjectID","AssignmentID"
"o","6",,"Enter the beginning number: ",,"stdout","1688522709569",,,,,,,
"o","6",,"Traceback (most recent call last):
",,"stderr","1688522734964",,,,,,,
"o","6",,"  File ""C:\Users\42gde\PycharmProjects\physics_lab_tech_job\other\mean_filename_helper.py"", line 105, in <module>
",,"stderr","1688522734964",,,,,,,
"o","6",,"    main()
",,"stderr","1688522734964",,,,,,,
"o","6",,"  File ""C:\Users\42gde\PycharmProjects\physics_lab_tech_job\other\mean_filename_helper.py"", line 81, in main
",,"stderr","1688522734964",,,,,,,
"o","6",,"    mode1()
",,"stderr","1688522734964",,,,,,,
"o","6",,"  File ""C:\Users\42gde\PycharmProjects\physics_lab_tech_job\other\mean_filename_helper.py"", line 43, in mode1
",,"stderr","1688522734964",,,,,,,
"o","6",,"    start, end = get_beginning_and_end()
",,"stderr","1688522734964",,,,,,,
"o","6",,"                 ^^^^^^^^^^^^^^^^^^^^^^^
",,"stderr","1688522734964",,,,,,,
"o","6",,"  File ""C:\Users\42gde\PycharmProjects\physics_lab_tech_job\other\mean_filename_helper.py"", line 12, in get_beginning_and_end
",,"stderr","1688522734964",,,,,,,
"o","6",,"    begin = int(input('Enter the beginning number: '))
",,"stderr","1688522734964",,,,,,,
"o","6",,"                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
",,"stderr","1688522734964",,,,,,,
"o","6",,"  File ""<frozen codecs>"", line 319, in decode
",,"stderr","1688522734964",,,,,,,
"o","6",,"KeyboardInterrupt
",,"stderr","1688522734964",,,,,,,
"o","6",,"
Process finished with exit code -1073741510 (0xC000013A: interrupted by Ctrl+C)
",,"system","1688522734964",,,,,,,
"Run.Program","7","C:\Users\42gde\.conda\envs\physics_lab_assistant\python.exe C:/Users/42gde/PycharmProjects/physics_lab_tech_job/other/mean_filename_helper.py",,"PythonRunner",,"1688522735102","mean_filename_helper.py",,,,,,
"o","7",,"Filters:
",,"stdout","1688522736506",,,,,,,
"o","7",,"	1) BG
",,"stdout","1688522736506",,,,,,,
"o","7",,"	2) P12A
",,"stdout","1688522736506",,,,,,,
"o","7",,"	3) P14A
",,"stdout","1688522736506",,,,,,,
"o","7",,"	4) Quit
",,"stdout","1688522736506",,,,,,,
"o","7",,"Which filter? ",,"stdout","1688522736506",,,,,,,
"o","7",,"
",,"stdout","1688522751570",,,,,,,
"o","7",,"Enter the beginning number: ",,"stdout","1688522751570",,,,,,,
"o","7",,"Enter the ending number: ",,"stdout","1688522806482",,,,,,,
"o","7",,"
",,"stdout","1688522807184",,,,,,,
"o","7",,"Start filename: BG_sr0002.tif
",,"stdout","1688522807184",,,,,,,
"o","7",,"End filename: BG_sr0005.tif
",,"stdout","1688522807184",,,,,,,
"o","7",,"
",,"stdout","1688522807184",,,,,,,
"o","7",,"Mean filename: FF_BG_0002-0005.tif
",,"stdout","1688522807184",,,,,,,
"o","7",,"
",,"stdout","1688522807184",,,,,,,
"o","7",,"Calibration File Names:
",,"stdout","1688522807184",,,,,,,
"o","7",,"Start filename: BG_srff0002.tif
",,"stdout","1688522807184",,,,,,,
"o","7",,"End filename: BG_srff0005.tif
",,"stdout","1688522807184",,,,,,,
"o","7",,"
",,"stdout","1688522807184",,,,,,,
"o","7",,"
",,"stdout","1688522807184",,,,,,,
"o","7",,"Filters:
",,"stdout","1688522807184",,,,,,,
"o","7",,"	1) BG
",,"stdout","1688522807184",,,,,,,
"o","7",,"	2) P12A
",,"stdout","1688522807184",,,,,,,
"o","7",,"	3) P14A
",,"stdout","1688522807184",,,,,,,
"o","7",,"	4) Quit
",,"stdout","1688522807184",,,,,,,
"o","7",,"Which filter? ",,"stdout","1688522807184",,,,,,,
"o","7",,"Traceback (most recent call last):
",,"stderr","1688522908437",,,,,,,
"o","7",,"  File ""C:\Users\42gde\PycharmProjects\physics_lab_tech_job\other\mean_filename_helper.py"", line 105, in <module>
",,"stderr","1688522908437",,,,,,,
"o","7",,"    main()
",,"stderr","1688522908437",,,,,,,
"o","7",,"  File ""C:\Users\42gde\PycharmProjects\physics_lab_tech_job\other\mean_filename_helper.py"", line 83, in main
",,"stderr","1688522908437",,,,,,,
"o","7",,"    mode2()
",,"stderr","1688522908437",,,,,,,
"o","7",,"  File ""C:\Users\42gde\PycharmProjects\physics_lab_tech_job\other\mean_filename_helper.py"", line 54, in mode2
",,"stderr","1688522908437",,,,,,,
"o","7",,"    filter_name = filter_chooser()
",,"stderr","1688522908437",,,,,,,
"o","7",,"                  ^^^^^^^^^^^^^^^^
",,"stderr","1688522908437",,,,,,,
"o","7",,"  File ""C:\Users\42gde\PycharmProjects\physics_lab_tech_job\other\mean_filename_helper.py"", line 22, in filter_chooser
",,"stderr","1688522908437",,,,,,,
"o","7",,"    filter_chosen = input('Which filter? ')
",,"stderr","1688522908437",,,,,,,
"o","7",,"                    ^^^^^^^^^^^^^^^^^^^^^^^
",,"stderr","1688522908437",,,,,,,
"o","7",,"  File ""<frozen codecs>"", line 319, in decode
",,"stderr","1688522908437",,,,,,,
"o","7",,"KeyboardInterrupt
",,"stderr","1688522908437",,,,,,,
"o","7",,"
Process finished with exit code -1073741510 (0xC000013A: interrupted by Ctrl+C)
",,"system","1688522908437",,,,,,,
"Run.Program","8","C:\Users\42gde\.conda\envs\physics_lab_assistant\python.exe C:/Users/42gde/PycharmProjects/physics_lab_tech_job/other/mean_filename_helper.py",,"PythonRunner",,"1688522908606","mean_filename_helper.py",,,,,,
"o","8",,"
",,"stdout","1688522910534",,,,,,,
"o","8",,"Enter the beginning number: ",,"stdout","1688522910534",,,,,,,
"o","8",,"Enter the ending number: ",,"stdout","1688522911843",,,,,,,
"o","8",,"
",,"stdout","1688522912190",,,,,,,
"o","8",,"--- P14A ---
",,"stdout","1688522912190",,,,,,,
"o","8",,"
",,"stdout","1688522912190",,,,,,,
"o","8",,"Creating a mean image:
",,"stdout","1688522912190",,,,,,,
"o","8",,"Start filename: P14A_sr0002.tif
",,"stdout","1688522912190",,,,,,,
"o","8",,"End filename: P14A_sr0005.tif
",,"stdout","1688522912190",,,,,,,
"o","8",,"Mean filename: FF_P14A_0002-0005.tif
",,"stdout","1688522912190",,,,,,,
"o","8",,"
",,"stdout","1688522912190",,,,,,,
"o","8",,"Calibration:
",,"stdout","1688522912190",,,,,,,
"o","8",,"Start filename: P14A_srff0002.tif
",,"stdout","1688522912190",,,,,,,
"o","8",,"End filename: P14A_srff0005.tif
",,"stdout","1688522912190",,,,,,,
"o","8",,"
",,"stdout","1688522912190",,,,,,,
"o","8",,"
",,"stdout","1688522912190",,,,,,,
"o","8",,"--- P12A ---
",,"stdout","1688522912190",,,,,,,
"o","8",,"
",,"stdout","1688522912190",,,,,,,
"o","8",,"Creating a mean image:
",,"stdout","1688522912190",,,,,,,
"o","8",,"Start filename: P12A_sr0002.tif
",,"stdout","1688522912190",,,,,,,
"o","8",,"End filename: P12A_sr0005.tif
",,"stdout","1688522912190",,,,,,,
"o","8",,"Mean filename: FF_P12A_0002-0005.tif
",,"stdout","1688522912190",,,,,,,
"o","8",,"
",,"stdout","1688522912190",,,,,,,
"o","8",,"Calibration:
",,"stdout","1688522912190",,,,,,,
"o","8",,"Start filename: P12A_srff0002.tif
",,"stdout","1688522912190",,,,,,,
"o","8",,"End filename: P12A_srff0005.tif
",,"stdout","1688522912190",,,,,,,
"o","8",,"
",,"stdout","1688522912190",,,,,,,
"o","8",,"
",,"stdout","1688522912190",,,,,,,
"o","8",,"--- BG ---
",,"stdout","1688522912190",,,,,,,
"o","8",,"
",,"stdout","1688522912190",,,,,,,
"o","8",,"Creating a mean image:
",,"stdout","1688522912190",,,,,,,
"o","8",,"Start filename: BG_sr0002.tif
",,"stdout","1688522912190",,,,,,,
"o","8",,"End filename: BG_sr0005.tif
",,"stdout","1688522912190",,,,,,,
"o","8",,"Mean filename: FF_BG_0002-0005.tif
",,"stdout","1688522912190",,,,,,,
"o","8",,"
",,"stdout","1688522912190",,,,,,,
"o","8",,"Calibration:
",,"stdout","1688522912190",,,,,,,
"o","8",,"Start filename: BG_srff0002.tif
",,"stdout","1688522912190",,,,,,,
"o","8",,"End filename: BG_srff0005.tif
",,"stdout","1688522912190",,,,,,,
"o","8",,"
",,"stdout","1688522912190",,,,,,,
"o","8",,"
",,"stdout","1688522912190",,,,,,,
"o","8",,"
",,"stdout","1688522912190",,,,,,,
"o","8",,"Enter the beginning number: ",,"stdout","1688522912190",,,,,,,
"o","8",,"Traceback (most recent call last):
",,"stderr","1688522965551",,,,,,,
"o","8",,"  File ""C:\Users\42gde\PycharmProjects\physics_lab_tech_job\other\mean_filename_helper.py"", line 106, in <module>
",,"stderr","1688522965551",,,,,,,
"o","8",,"    main()
",,"stderr","1688522965551",,,,,,,
"o","8",,"  File ""C:\Users\42gde\PycharmProjects\physics_lab_tech_job\other\mean_filename_helper.py"", line 82, in main
",,"stderr","1688522965551",,,,,,,
"o","8",,"    mode1()
",,"stderr","1688522965551",,,,,,,
"o","8",,"  File ""C:\Users\42gde\PycharmProjects\physics_lab_tech_job\other\mean_filename_helper.py"", line 43, in mode1
",,"stderr","1688522965551",,,,,,,
"o","8",,"    start, end = get_beginning_and_end()
",,"stderr","1688522965551",,,,,,,
"o","8",,"                 ^^^^^^^^^^^^^^^^^^^^^^^
",,"stderr","1688522965551",,,,,,,
"o","8",,"  File ""C:\Users\42gde\PycharmProjects\physics_lab_tech_job\other\mean_filename_helper.py"", line 12, in get_beginning_and_end
",,"stderr","1688522965551",,,,,,,
"o","8",,"    begin = int(input('Enter the beginning number: '))
",,"stderr","1688522965551",,,,,,,
"o","8",,"                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
",,"stderr","1688522965551",,,,,,,
"o","8",,"  File ""<frozen codecs>"", line 319, in decode
",,"stderr","1688522965551",,,,,,,
"o","8",,"KeyboardInterrupt
",,"stderr","1688522965551",,,,,,,
"o","8",,"
Process finished with exit code -1073741510 (0xC000013A: interrupted by Ctrl+C)
",,"system","1688522965551",,,,,,,
"Run.Program","9","C:\Users\42gde\.conda\envs\physics_lab_assistant\python.exe C:/Users/42gde/PycharmProjects/physics_lab_tech_job/other/mean_filename_helper.py",,"PythonRunner",,"1688522965722","mean_filename_helper.py",,,,,,
"o","9",,"Filters:
",,"stdout","1688522967111",,,,,,,
"o","9",,"	1) BG
",,"stdout","1688522967111",,,,,,,
"o","9",,"	2) P12A
",,"stdout","1688522967111",,,,,,,
"o","9",,"	3) P14A
",,"stdout","1688522967111",,,,,,,
"o","9",,"	4) Quit
",,"stdout","1688522967111",,,,,,,
"o","9",,"Which filter? ",,"stdout","1688522967111",,,,,,,
"o","9",,"
",,"stdout","1688522971010",,,,,,,
"o","9",,"Enter the beginning number: ",,"stdout","1688522971010",,,,,,,
"o","9",,"Enter the ending number: ",,"stdout","1688522972186",,,,,,,
"o","9",,"
",,"stdout","1688522972653",,,,,,,
"o","9",,"Creating a mean image:
",,"stdout","1688522972653",,,,,,,
"o","9",,"	Start filename: P14A_sr0001.tif
",,"stdout","1688522972653",,,,,,,
"o","9",,"	End filename: P14A_sr0005.tif
",,"stdout","1688522972653",,,,,,,
"o","9",,"	Mean filename: FF_P14A_0001-0005.tif
",,"stdout","1688522972653",,,,,,,
"o","9",,"
",,"stdout","1688522972653",,,,,,,
"o","9",,"Calibration:
",,"stdout","1688522972653",,,,,,,
"o","9",,"	Start filename: P14A_srff0001.tif
",,"stdout","1688522972653",,,,,,,
"o","9",,"	End filename: P14A_srff0005.tif
",,"stdout","1688522972653",,,,,,,
"o","9",,"
",,"stdout","1688522972653",,,,,,,
"o","9",,"
",,"stdout","1688522972653",,,,,,,
"o","9",,"Filters:
",,"stdout","1688522972653",,,,,,,
"o","9",,"	1) BG
",,"stdout","1688522972653",,,,,,,
"o","9",,"	2) P12A
",,"stdout","1688522972653",,,,,,,
"o","9",,"	3) P14A
",,"stdout","1688522972653",,,,,,,
"o","9",,"	4) Quit
",,"stdout","1688522972653",,,,,,,
"o","9",,"Which filter? ",,"stdout","1688522972653",,,,,,,
"o","9",,"
Process finished with exit code 0
",,"system","1688523024308",,,,,,,
"Run.Program","3","C:\Users\42gde\.conda\envs\physics_lab_assistant\python.exe C:/Users/42gde/PycharmProjects/physics_lab_tech_job/other/mean_filename_helper.py",,"PythonRunner",,"1688592863628","mean_filename_helper.py",,,,,,
"o","3",,"
",,"stdout","1688592875452",,,,,,,
"o","3",,"Enter the beginning number: ",,"stdout","1688592875452",,,,,,,
"o","3",,"Enter the ending number: ",,"stdout","1688592876941",,,,,,,
"o","3",,"
",,"stdout","1688592877821",,,,,,,
"o","3",,"--- P14A ---
",,"stdout","1688592877821",,,,,,,
"o","3",,"
",,"stdout","1688592877821",,,,,,,
"o","3",,"Creating a mean image:
",,"stdout","1688592877821",,,,,,,
"o","3",,"	Start filename: P14A_sr0001.tif      
",,"stdout","1688592877821",,,,,,,
"o","3",,"	End filename: P14A_sr0002.tif      
",,"stdout","1688592877821",,,,,,,
"o","3",,"	Mean filename: FF_P14A_0001-0002.tif
",,"stdout","1688592877821",,,,,,,
"o","3",,"
",,"stdout","1688592877821",,,,,,,
"o","3",,"Calibration:
",,"stdout","1688592877821",,,,,,,
"o","3",,"	Start filename: P14A_srff0001.tif    
",,"stdout","1688592877821",,,,,,,
"o","3",,"	End filename: P14A_srff0002.tif    
",,"stdout","1688592877821",,,,,,,
"o","3",,"
",,"stdout","1688592877821",,,,,,,
"o","3",,"
",,"stdout","1688592877821",,,,,,,
"o","3",,"--- P12A ---
",,"stdout","1688592877821",,,,,,,
"o","3",,"
",,"stdout","1688592877821",,,,,,,
"o","3",,"Creating a mean image:
",,"stdout","1688592877821",,,,,,,
"o","3",,"	Start filename: P12A_sr0001.tif      
",,"stdout","1688592877821",,,,,,,
"o","3",,"	End filename: P12A_sr0002.tif      
",,"stdout","1688592877821",,,,,,,
"o","3",,"	Mean filename: FF_P12A_0001-0002.tif
",,"stdout","1688592877821",,,,,,,
"o","3",,"
",,"stdout","1688592877821",,,,,,,
"o","3",,"Calibration:
",,"stdout","1688592877821",,,,,,,
"o","3",,"	Start filename: P12A_srff0001.tif    
",,"stdout","1688592877821",,,,,,,
"o","3",,"	End filename: P12A_srff0002.tif    
",,"stdout","1688592877821",,,,,,,
"o","3",,"
",,"stdout","1688592877821",,,,,,,
"o","3",,"
",,"stdout","1688592877821",,,,,,,
"o","3",,"--- BG ---
",,"stdout","1688592877822",,,,,,,
"o","3",,"
",,"stdout","1688592877822",,,,,,,
"o","3",,"Creating a mean image:
",,"stdout","1688592877822",,,,,,,
"o","3",,"	Start filename: BG_sr0001.tif      
",,"stdout","1688592877822",,,,,,,
"o","3",,"	End filename: BG_sr0002.tif      
",,"stdout","1688592877822",,,,,,,
"o","3",,"	Mean filename: FF_BG_0001-0002.tif
",,"stdout","1688592877822",,,,,,,
"o","3",,"
",,"stdout","1688592877822",,,,,,,
"o","3",,"Calibration:
",,"stdout","1688592877822",,,,,,,
"o","3",,"	Start filename: BG_srff0001.tif    
",,"stdout","1688592877822",,,,,,,
"o","3",,"	End filename: BG_srff0002.tif    
",,"stdout","1688592877822",,,,,,,
"o","3",,"
",,"stdout","1688592877822",,,,,,,
"o","3",,"
",,"stdout","1688592877822",,,,,,,
"o","3",,"
",,"stdout","1688592877822",,,,,,,
"o","3",,"Enter the beginning number: ",,"stdout","1688592877822",,,,,,,
"o","3",,"Traceback (most recent call last):
",,"stderr","1688592914624",,,,,,,
"o","3",,"  File ""C:\Users\42gde\PycharmProjects\physics_lab_tech_job\other\mean_filename_helper.py"", line 97, in <module>
",,"stderr","1688592914624",,,,,,,
"o","3",,"    main()
",,"stderr","1688592914624",,,,,,,
"o","3",,"  File ""C:\Users\42gde\PycharmProjects\physics_lab_tech_job\other\mean_filename_helper.py"", line 91, in main
",,"stderr","1688592914624",,,,,,,
"o","3",,"    mode1()
",,"stderr","1688592914624",,,,,,,
"o","3",,"  File ""C:\Users\42gde\PycharmProjects\physics_lab_tech_job\other\mean_filename_helper.py"", line 43, in mode1
",,"stderr","1688592914624",,,,,,,
"o","3",,"    start, end = get_beginning_and_end()
",,"stderr","1688592914624",,,,,,,
"o","3",,"                 ^^^^^^^^^^^^^^^^^^^^^^^
",,"stderr","1688592914624",,,,,,,
"o","3",,"  File ""C:\Users\42gde\PycharmProjects\physics_lab_tech_job\other\mean_filename_helper.py"", line 12, in get_beginning_and_end
",,"stderr","1688592914624",,,,,,,
"o","3",,"    begin = int(input('Enter the beginning number: '))
",,"stderr","1688592914624",,,,,,,
"o","3",,"                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
",,"stderr","1688592914624",,,,,,,
"o","3",,"  File ""<frozen codecs>"", line 319, in decode
",,"stderr","1688592914624",,,,,,,
"o","3",,"KeyboardInterrupt
",,"stderr","1688592914624",,,,,,,
"o","3",,"
Process finished with exit code -1073741510 (0xC000013A: interrupted by Ctrl+C)
",,"system","1688592914625",,,,,,,
"Run.Program","4","C:\Users\42gde\.conda\envs\physics_lab_assistant\python.exe C:/Users/42gde/PycharmProjects/physics_lab_tech_job/other/mean_filename_helper.py",,"PythonRunner",,"1688592914792","mean_filename_helper.py",,,,,,
"o","4",,"
",,"stdout","1688592917314",,,,,,,
"o","4",,"Enter the beginning number: ",,"stdout","1688592917314",,,,,,,
"o","4",,"Enter the ending number: ",,"stdout","1688592919512",,,,,,,
"o","4",,"
",,"stdout","1688592919964",,,,,,,
"o","4",,"--- P14A ---
",,"stdout","1688592919964",,,,,,,
"o","4",,"
",,"stdout","1688592919964",,,,,,,
"o","4",,"Creating a mean image:
",,"stdout","1688592919964",,,,,,,
"o","4",,"	Start filename:       P14A_sr0001.tif
",,"stdout","1688592919964",,,,,,,
"o","4",,"	End filename:       P14A_sr0005.tif
",,"stdout","1688592919964",,,,,,,
"o","4",,"	Mean filename: FF_P14A_0001-0005.tif
",,"stdout","1688592919964",,,,,,,
"o","4",,"
",,"stdout","1688592919964",,,,,,,
"o","4",,"Calibration:
",,"stdout","1688592919964",,,,,,,
"o","4",,"	Start filename:     P14A_srff0001.tif
",,"stdout","1688592919964",,,,,,,
"o","4",,"	End filename:     P14A_srff0005.tif
",,"stdout","1688592919964",,,,,,,
"o","4",,"
",,"stdout","1688592919964",,,,,,,
"o","4",,"
",,"stdout","1688592919964",,,,,,,
"o","4",,"--- P12A ---
",,"stdout","1688592919964",,,,,,,
"o","4",,"
",,"stdout","1688592919964",,,,,,,
"o","4",,"Creating a mean image:
",,"stdout","1688592919964",,,,,,,
"o","4",,"	Start filename:       P12A_sr0001.tif
",,"stdout","1688592919964",,,,,,,
"o","4",,"	End filename:       P12A_sr0005.tif
",,"stdout","1688592919964",,,,,,,
"o","4",,"	Mean filename: FF_P12A_0001-0005.tif
",,"stdout","1688592919964",,,,,,,
"o","4",,"
",,"stdout","1688592919964",,,,,,,
"o","4",,"Calibration:
",,"stdout","1688592919964",,,,,,,
"o","4",,"	Start filename:     P12A_srff0001.tif
",,"stdout","1688592919964",,,,,,,
"o","4",,"	End filename:     P12A_srff0005.tif
",,"stdout","1688592919964",,,,,,,
"o","4",,"
",,"stdout","1688592919964",,,,,,,
"o","4",,"
",,"stdout","1688592919964",,,,,,,
"o","4",,"--- BG ---
",,"stdout","1688592919964",,,,,,,
"o","4",,"
",,"stdout","1688592919964",,,,,,,
"o","4",,"Creating a mean image:
",,"stdout","1688592919964",,,,,,,
"o","4",,"	Start filename:       BG_sr0001.tif
",,"stdout","1688592919964",,,,,,,
"o","4",,"	End filename:       BG_sr0005.tif
",,"stdout","1688592919964",,,,,,,
"o","4",,"	Mean filename: FF_BG_0001-0005.tif
",,"stdout","1688592919964",,,,,,,
"o","4",,"
",,"stdout","1688592919964",,,,,,,
"o","4",,"Calibration:
",,"stdout","1688592919965",,,,,,,
"o","4",,"	Start filename:     BG_srff0001.tif
",,"stdout","1688592919965",,,,,,,
"o","4",,"	End filename:     BG_srff0005.tif
",,"stdout","1688592919965",,,,,,,
"o","4",,"
",,"stdout","1688592919965",,,,,,,
"o","4",,"
",,"stdout","1688592919965",,,,,,,
"o","4",,"
",,"stdout","1688592919965",,,,,,,
"o","4",,"Enter the beginning number: ",,"stdout","1688592919965",,,,,,,
"o","4",,"Traceback (most recent call last):
",,"stderr","1688593517558",,,,,,,
"o","4",,"  File ""C:\Users\42gde\PycharmProjects\physics_lab_tech_job\other\mean_filename_helper.py"", line 97, in <module>
",,"stderr","1688593517558",,,,,,,
"o","4",,"    main()
",,"stderr","1688593517558",,,,,,,
"o","4",,"  File ""C:\Users\42gde\PycharmProjects\physics_lab_tech_job\other\mean_filename_helper.py"", line 91, in main
",,"stderr","1688593517558",,,,,,,
"o","4",,"    mode1()
",,"stderr","1688593517558",,,,,,,
"o","4",,"  File ""C:\Users\42gde\PycharmProjects\physics_lab_tech_job\other\mean_filename_helper.py"", line 43, in mode1
",,"stderr","1688593517558",,,,,,,
"o","4",,"    start, end = get_beginning_and_end()
",,"stderr","1688593517558",,,,,,,
"o","4",,"                 ^^^^^^^^^^^^^^^^^^^^^^^
",,"stderr","1688593517558",,,,,,,
"o","4",,"  File ""C:\Users\42gde\PycharmProjects\physics_lab_tech_job\other\mean_filename_helper.py"", line 12, in get_beginning_and_end
",,"stderr","1688593517558",,,,,,,
"o","4",,"    begin = int(input('Enter the beginning number: '))
",,"stderr","1688593517558",,,,,,,
"o","4",,"                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
",,"stderr","1688593517558",,,,,,,
"o","4",,"  File ""<frozen codecs>"", line 319, in decode
",,"stderr","1688593517558",,,,,,,
"o","4",,"KeyboardInterrupt
",,"stderr","1688593517558",,,,,,,
"o","4",,"
Process finished with exit code -1073741510 (0xC000013A: interrupted by Ctrl+C)
",,"system","1688593517558",,,,,,,
"Run.Program","5","C:\Users\42gde\.conda\envs\physics_lab_assistant\python.exe C:/Users/42gde/PycharmProjects/physics_lab_tech_job/other/mean_filename_helper.py",,"PythonRunner",,"1688593517725","mean_filename_helper.py",,,,,,
"o","5",,"
",,"stdout","1688593520093",,,,,,,
"o","5",,"Enter the beginning number: ",,"stdout","1688593520093",,,,,,,
"o","5",,"Enter the ending number: ",,"stdout","1688593521549",,,,,,,
"o","5",,"Traceback (most recent call last):
",,"stderr","1688593521961",,,,,,,
"o","5",,"
",,"stdout","1688593521961",,,,,,,
"o","5",,"  File ""C:\Users\42gde\PycharmProjects\physics_lab_tech_job\other\mean_filename_helper.py"", line 98, in <module>
",,"stderr","1688593521961",,,,,,,
"o","5",,"--- P14A ---
",,"stdout","1688593521961",,,,,,,
"o","5",,"    main()
",,"stderr","1688593521961",,,,,,,
"o","5",,"  File ""C:\Users\42gde\PycharmProjects\physics_lab_tech_job\other\mean_filename_helper.py"", line 92, in main
",,"stderr","1688593521961",,,,,,,
"o","5",,"    mode1()
",,"stderr","1688593521961",,,,,,,
"o","5",,"  File ""C:\Users\42gde\PycharmProjects\physics_lab_tech_job\other\mean_filename_helper.py"", line 47, in mode1
",,"stderr","1688593521961",,,,,,,
"o","5",,"    print_data(filter_name, start, end)
",,"stderr","1688593521961",,,,,,,
"o","5",,"  File ""C:\Users\42gde\PycharmProjects\physics_lab_tech_job\other\mean_filename_helper.py"", line 72, in print_data
",,"stderr","1688593521961",,,,,,,
"o","5",,"    FORMATTING = "">"" + COLUMN_LENGTH + ""s""
",,"stderr","1688593521961",,,,,,,
"o","5",,"                 ~~~~^~~~~~~~~~~~~~~
",,"stderr","1688593521961",,,,,,,
"o","5",,"TypeError: can only concatenate str (not ""int"") to str
",,"stderr","1688593521961",,,,,,,
"o","5",,"
Process finished with exit code 1
",,"system","1688593521961",,,,,,,
"Run.Program","6","C:\Users\42gde\.conda\envs\physics_lab_assistant\python.exe C:/Users/42gde/PycharmProjects/physics_lab_tech_job/other/mean_filename_helper.py",,"PythonRunner",,"1688593535772","mean_filename_helper.py",,,,,,
"o","6",,"
",,"stdout","1688593537352",,,,,,,
"o","6",,"Enter the beginning number: ",,"stdout","1688593537352",,,,,,,
"o","6",,"Enter the ending number: ",,"stdout","1688593538467",,,,,,,
"o","6",,"
",,"stdout","1688593538842",,,,,,,
"o","6",,"--- P14A ---
",,"stdout","1688593538842",,,,,,,
"o","6",,"
",,"stdout","1688593538842",,,,,,,
"o","6",,"Creating a mean image:
",,"stdout","1688593538842",,,,,,,
"o","6",,"	      Start filename: P14A_sr0001.tif
",,"stdout","1688593538842",,,,,,,
"o","6",,"	        End filename: P14A_sr0005.tif
",,"stdout","1688593538842",,,,,,,
"o","6",,"	 Mean filename: FF_P14A_0001-0005.tif
",,"stdout","1688593538842",,,,,,,
"o","6",,"Calibration:
",,"stdout","1688593538842",,,,,,,
"o","6",,"	    Start filename: P14A_srff0001.tif
",,"stdout","1688593538842",,,,,,,
"o","6",,"
",,"stdout","1688593538842",,,,,,,
"o","6",,"
",,"stdout","1688593538842",,,,,,,
"o","6",,"	      End filename: P14A_srff0005.tif
",,"stdout","1688593538842",,,,,,,
"o","6",,"
",,"stdout","1688593538842",,,,,,,
"o","6",,"--- P12A ---
",,"stdout","1688593538842",,,,,,,
"o","6",,"
",,"stdout","1688593538842",,,,,,,
"o","6",,"Creating a mean image:
",,"stdout","1688593538842",,,,,,,
"o","6",,"	      Start filename: P12A_sr0001.tif
",,"stdout","1688593538842",,,,,,,
"o","6",,"	        End filename: P12A_sr0005.tif
",,"stdout","1688593538842",,,,,,,
"o","6",,"	 Mean filename: FF_P12A_0001-0005.tif
",,"stdout","1688593538842",,,,,,,
"o","6",,"Calibration:
",,"stdout","1688593538842",,,,,,,
"o","6",,"	    Start filename: P12A_srff0001.tif
",,"stdout","1688593538842",,,,,,,
"o","6",,"
",,"stdout","1688593538842",,,,,,,
"o","6",,"
",,"stdout","1688593538842",,,,,,,
"o","6",,"	      End filename: P12A_srff0005.tif
",,"stdout","1688593538842",,,,,,,
"o","6",,"
",,"stdout","1688593538842",,,,,,,
"o","6",,"--- BG ---
",,"stdout","1688593538842",,,,,,,
"o","6",,"
",,"stdout","1688593538842",,,,,,,
"o","6",,"Creating a mean image:
",,"stdout","1688593538842",,,,,,,
"o","6",,"	      Start filename: BG_sr0001.tif
",,"stdout","1688593538842",,,,,,,
"o","6",,"	        End filename: BG_sr0005.tif
",,"stdout","1688593538842",,,,,,,
"o","6",,"	 Mean filename: FF_BG_0001-0005.tif
",,"stdout","1688593538842",,,,,,,
"o","6",,"Calibration:
",,"stdout","1688593538842",,,,,,,
"o","6",,"	    Start filename: BG_srff0001.tif
",,"stdout","1688593538842",,,,,,,
"o","6",,"
",,"stdout","1688593538843",,,,,,,
"o","6",,"
",,"stdout","1688593538843",,,,,,,
"o","6",,"	      End filename: BG_srff0005.tif
",,"stdout","1688593538843",,,,,,,
"o","6",,"
",,"stdout","1688593538843",,,,,,,
"o","6",,"
",,"stdout","1688593538843",,,,,,,
"o","6",,"Enter the beginning number: ",,"stdout","1688593538843",,,,,,,
"o","6",,"Traceback (most recent call last):
",,"stderr","1688593591493",,,,,,,
"o","6",,"  File ""C:\Users\42gde\PycharmProjects\physics_lab_tech_job\other\mean_filename_helper.py"", line 98, in <module>
",,"stderr","1688593591493",,,,,,,
"o","6",,"    main()
",,"stderr","1688593591493",,,,,,,
"o","6",,"  File ""C:\Users\42gde\PycharmProjects\physics_lab_tech_job\other\mean_filename_helper.py"", line 92, in main
",,"stderr","1688593591493",,,,,,,
"o","6",,"    mode1()
",,"stderr","1688593591493",,,,,,,
