"EventType","InsertText","DeleteText","SourceLocation","ClientTimestamp","CodeStateSection","ToolInstances","EditType","X-Metadata","CodeStateID","X-Compilable","EventID","SubjectID","AssignmentID"
"X-Action","Backspace",,,"1688521141243","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit",""," ","1413","1688521141243","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","   ","1410","1688521141244","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1688521141444","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","
","1410","1688521141445","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit",":","","1409","1688521141803","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke",":",,"1410","1688521141804","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,":",,,,,
"X-Action","Enter",,,"1688521141987","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Enter",,,,,
"File.Edit","        
","","1411","1688521141989","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","    ","","1419","1688521141993","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","i","","1423","1688521145854","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","i",,"1424","1688521145855","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"i",,,,,
"File.Edit","n","","1424","1688521145889","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"1425","1688521145889","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"n",,,,,
"File.Edit","v","","1425","1688521146089","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","v",,"1426","1688521146093","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"v",,,,,
"File.Edit","a","","1426","1688521146292","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"1427","1688521146295","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"a",,,,,
"File.Edit","l","","1427","1688521146372","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","l",,"1428","1688521146377","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"l",,,,,
"X-Action","Choose Lookup Item",,,"1688521146841","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Choose Lookup Item",,,,,
"File.Edit","id_input","","1428","1688521146845","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Action","Backspace",,,"1688521149238","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","t","1435","1688521149239","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1688521149491","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","u","1434","1688521149492","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1688521149522","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","p","1433","1688521149524","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1688521149568","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","n","1432","1688521149569","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1688521149600","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","i","1431","1688521149601","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1688521149630","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","_","1430","1688521149631","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1688521149661","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","d","1429","1688521149662","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1688521149693","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","i","1428","1688521149694","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1688521149726","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","l","1427","1688521149727","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1688521149953","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","a","1426","1688521149954","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1688521150143","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","v","1425","1688521150145","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1688521150306","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","n","1424","1688521150308","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1688521152052","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","i","1423","1688521152054","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1688521152273","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit",""," ","1422","1688521152275","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","   ","1419","1688521152276","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1688521152700","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit",""," ","1418","1688521152702","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","   ","1415","1688521152703","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Tab",,,"1688521154076","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Tab",,,,,
"File.Edit","    ","","1415","1688521154077","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Action","Tab",,,"1688521154221","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Tab",,,,,
"File.Edit","    ","","1419","1688521154222","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","i","","1423","1688521155306","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","i",,"1424","1688521155307","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"i",,,,,
"File.Edit","n","","1424","1688521155359","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"1425","1688521155364","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"n",,,,,
"File.Edit","v","","1425","1688521155469","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","v",,"1426","1688521155474","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"v",,,,,
"X-Action","Choose Lookup Item",,,"1688521156281","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Choose Lookup Item",,,,,
"File.Edit","alid_input","","1426","1688521156285","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Action","Backspace",,,"1688521168497","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","e","1184","1688521168499","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1688521168753","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","s","1183","1688521168754","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1688521168782","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","l","1182","1688521168783","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1688521168941","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","a","1181","1688521168942","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1688521169100","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","F","1180","1688521169101","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","T","","1180","1688521169967","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","T",,"1181","1688521169967","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"T",,,,,
"File.Edit","r","","1181","1688521170171","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"1182","1688521170175","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"r",,,,,
"File.Edit","u","","1182","1688521170266","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","u",,"1183","1688521170270","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"u",,,,,
"File.Edit","e","","1183","1688521170327","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"1184","1688521170334","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Action","Left",,,"1688521171948","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Left",,,,,
"X-Action","Left",,,"1688521172197","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Left",,,,,
"X-Action","Left",,,"1688521172244","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Left",,,,,
"X-Action","Left",,,"1688521172276","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Left",,,,,
"X-Action","Left",,,"1688521172308","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Left",,,,,
"X-Action","Left",,,"1688521172338","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Left",,,,,
"X-Action","Left",,,"1688521172371","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Left",,,,,
"X-Action","Left",,,"1688521172403","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Left",,,,,
"X-Action","Left",,,"1688521172434","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Left",,,,,
"X-Action","Left",,,"1688521172465","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Left",,,,,
"X-Action","Left",,,"1688521172497","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Left",,,,,
"X-Action","Left",,,"1688521172528","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Left",,,,,
"X-Action","Left",,,"1688521172561","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Left",,,,,
"X-Action","Left",,,"1688521172608","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Left",,,,,
"X-Action","Left",,,"1688521172637","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Left",,,,,
"X-Action","Left",,,"1688521172669","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Left",,,,,
"X-Action","Left",,,"1688521172700","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Left",,,,,
"X-Action","Left",,,"1688521172731","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Left",,,,,
"X-Action","Left",,,"1688521172878","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Left",,,,,
"X-Action","Left",,,"1688521173014","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Left",,,,,
"File.Edit","n","","1164","1688521173702","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"1165","1688521173703","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"n",,,,,
"File.Edit","o","","1165","1688521173758","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","o",,"1166","1688521173758","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"o",,,,,
"File.Edit","t","","1166","1688521173940","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"1167","1688521173948","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"t",,,,,
"File.Edit","_","","1167","1688521174914","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","_",,"1168","1688521174915","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"_",,,,,
"X-Action","Backspace",,,"1688521178622","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit",""," ","1202","1688521178624","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1688521178775","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","t","1201","1688521178776","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1688521178919","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","o","1200","1688521178921","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1688521179063","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","n","1199","1688521179064","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","n","","1199","1688521179872","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"1200","1688521179872","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"n",,,,,
"File.Edit","o","","1200","1688521179951","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","o",,"1201","1688521179956","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"o",,,,,
"File.Edit","t","","1201","1688521180055","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"1202","1688521180058","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"t",,,,,
"File.Edit","_","","1202","1688521180306","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","_",,"1203","1688521180313","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"_",,,,,
"X-Action","Backspace",,,"1688521193107","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","t","1438","1688521193109","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1688521193365","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","u","1437","1688521193366","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1688521193397","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","p","1436","1688521193398","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1688521193428","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","n","1435","1688521193429","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1688521193458","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","i","1434","1688521193459","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1688521193490","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","_","1433","1688521193491","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1688521193536","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","d","1432","1688521193537","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1688521193568","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","i","1431","1688521193569","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1688521193600","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","l","1430","1688521193601","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1688521193630","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","a","1429","1688521193632","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1688521193662","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","v","1428","1688521193663","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1688521193757","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","n","1427","1688521193758","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1688521193898","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","i","1426","1688521193899","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","n","","1426","1688521194573","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"1427","1688521194574","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"n",,,,,
"File.Edit","o","","1427","1688521194631","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","o",,"1428","1688521194636","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"o",,,,,
"File.Edit","t","","1428","1688521194719","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"1429","1688521194724","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"t",,,,,
"File.Edit","_","","1429","1688521195203","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","_",,"1430","1688521195208","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"_",,,,,
"X-Action","Choose Lookup Item",,,"1688521195560","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Choose Lookup Item",,,,,
"File.Edit","invalid_input","","1430","1688521195563","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit"," ","","1443","1688521196353","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"1444","1688521196354","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",," ",,,,,
"File.Edit","=","","1444","1688521196472","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","=",,"1445","1688521196473","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"=",,,,,
"File.Edit"," ","","1445","1688521196554","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"1446","1688521196554","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",," ",,,,,
"File.Edit","F","","1446","1688521197478","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","F",,"1447","1688521197478","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"F",,,,,
"File.Edit","a","","1447","1688521197621","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"1448","1688521197625","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"a",,,,,
"File.Edit","l","","1448","1688521197733","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","l",,"1449","1688521197736","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"l",,,,,
"File.Edit","s","","1449","1688521197818","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","s",,"1450","1688521197821","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"s",,,,,
"File.Edit","e","","1450","1688521197895","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"1451","1688521197900","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Action","Undo Typing",,,"1688521573517","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Undo Typing",,,,,
"File.Edit","","e","1450","1688521573529","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","s","1449","1688521573529","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","l","1448","1688521573530","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","a","1447","1688521573530","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","F","1446","1688521573531","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit",""," ","1445","1688521573531","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","=","1444","1688521573532","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit",""," ","1443","1688521573532","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Undo Choose Lookup Item",,,"1688521573788","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Undo Choose Lookup Item",,,,,
"File.Edit","","invalid_input","1430","1688521573789","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Undo Typing",,,"1688521574117","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Undo Typing",,,,,
"File.Edit","","_","1429","1688521574122","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","t","1428","1688521574123","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","o","1427","1688521574123","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","n","1426","1688521574124","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Undo Backspace",,,"1688521574396","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Undo Backspace",,,,,
"File.Edit","i","","1426","1688521574396","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","n","","1427","1688521574397","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","v","","1428","1688521574398","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","a","","1429","1688521574398","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","l","","1430","1688521574398","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","i","","1431","1688521574399","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","d","","1432","1688521574399","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","_","","1433","1688521574400","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","i","","1434","1688521574400","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","n","","1435","1688521574401","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","p","","1436","1688521574401","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","u","","1437","1688521574402","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","t","","1438","1688521574402","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Action","Undo Typing",,,"1688521574682","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Undo Typing",,,,,
"X-Action","Undo Typing",,,"1688521575011","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Undo Typing",,,,,
"File.Edit","","_","1202","1688521575012","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","t","1201","1688521575012","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","o","1200","1688521575013","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","n","1199","1688521575014","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Undo Backspace",,,"1688521575312","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Undo Backspace",,,,,
"File.Edit","n","","1199","1688521575313","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","o","","1200","1688521575314","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","t","","1201","1688521575314","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit"," ","","1202","1688521575315","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Action","Undo Typing",,,"1688521575579","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Undo Typing",,,,,
"X-Action","Undo Typing",,,"1688521575758","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Undo Typing",,,,,
"File.Edit","","_","1167","1688521575759","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","t","1166","1688521575760","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","o","1165","1688521575761","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","n","1164","1688521575761","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Undo Typing",,,"1688521575970","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Undo Typing",,,,,
"X-Action","Undo Typing",,,"1688521576158","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Undo Typing",,,,,
"File.Edit","","e","1183","1688521576159","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","u","1182","1688521576159","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","r","1181","1688521576160","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","T","1180","1688521576160","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Undo Backspace",,,"1688521576536","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Undo Backspace",,,,,
