"EventType","InsertText","DeleteText","SourceLocation","ClientTimestamp","CodeStateSection","ToolInstances","EditType","X-Metadata","CodeStateID","X-Compilable","EventID","SubjectID","AssignmentID"
"X-Action","Backspace",,,"1692120381687","main.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","y","876","1692120381688","main.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692120381811","main.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","l","875","1692120381811","main.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","h","","875","1692120382443","main.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","h",,"876","1692120382443","main.py","1.1.5 for 2021-2022 @t1",,"h",,,,,
"File.Edit","l","","876","1692120382539","main.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","l",,"877","1692120382539","main.py","1.1.5 for 2021-2022 @t1",,"l",,,,,
"File.Edit","y","","877","1692120382657","main.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","y",,"878","1692120382657","main.py","1.1.5 for 2021-2022 @t1",,"y",,,,,
"File.Edit"," ","","878","1692120382791","main.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"879","1692120382792","main.py","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Action","Backspace",,,"1692120391435","main.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit",""," ","878","1692120391436","main.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","_","","878","1692120392701","main.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","_",,"879","1692120392702","main.py","1.1.5 for 2021-2022 @t1",,"_",,,,,
"X-Action","EditorChange",,,"1692120399947","main.py","1.1.5 for 2021-2022 @t1",,"EditorChange",,,,,
"X-Action","EditorChange",,,"1692120401950","main.py","1.1.5 for 2021-2022 @t1",,"EditorChange",,,,,
"File.Edit","i","","879","1692120403220","main.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","i",,"880","1692120403220","main.py","1.1.5 for 2021-2022 @t1",,"i",,,,,
"File.Edit","n","","880","1692120403271","main.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"881","1692120403271","main.py","1.1.5 for 2021-2022 @t1",,"n",,,,,
"File.Edit","t","","881","1692120403337","main.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"882","1692120403338","main.py","1.1.5 for 2021-2022 @t1",,"t",,,,,
"File.Edit","e","","882","1692120403489","main.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"883","1692120403489","main.py","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit","r","","883","1692120403577","main.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"884","1692120403578","main.py","1.1.5 for 2021-2022 @t1",,"r",,,,,
"File.Edit","f","","884","1692120403907","main.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","f",,"885","1692120403908","main.py","1.1.5 for 2021-2022 @t1",,"f",,,,,
"File.Edit","e","","885","1692120404097","main.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"886","1692120404097","main.py","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit","r","","886","1692120404442","main.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"887","1692120404442","main.py","1.1.5 for 2021-2022 @t1",,"r",,,,,
"File.Edit","e","","887","1692120404651","main.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"888","1692120404652","main.py","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit","n","","888","1692120404773","main.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"889","1692120404773","main.py","1.1.5 for 2021-2022 @t1",,"n",,,,,
"File.Edit","c","","889","1692120405086","main.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","c",,"890","1692120405086","main.py","1.1.5 for 2021-2022 @t1",,"c",,,,,
"File.Edit","e","","890","1692120405199","main.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"891","1692120405199","main.py","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit"," ","","891","1692120405794","main.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"892","1692120405794","main.py","1.1.5 for 2021-2022 @t1",," ",,,,,
"File.Edit","=","","892","1692120405997","main.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","=",,"893","1692120405997","main.py","1.1.5 for 2021-2022 @t1",,"=",,,,,
"File.Edit"," ","","893","1692120406092","main.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"894","1692120406092","main.py","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Action","EditorChange",,,"1692120410406","main.py","1.1.5 for 2021-2022 @t1",,"EditorChange",,,,,
"X-Action","EditorChange",,,"1692120412152","main.py","1.1.5 for 2021-2022 @t1",,"EditorChange",,,,,
"X-Action","Enter",,,"1692120414855","main.py","1.1.5 for 2021-2022 @t1",,"Enter",,,,,
"File.Edit","        
","","936","1692120414857","main.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","p","","944","1692120415473","main.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","p",,"945","1692120415474","main.py","1.1.5 for 2021-2022 @t1",,"p",,,,,
"File.Edit","r","","945","1692120415623","main.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"946","1692120415628","main.py","1.1.5 for 2021-2022 @t1",,"r",,,,,
"File.Edit","i","","946","1692120415665","main.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","i",,"947","1692120415669","main.py","1.1.5 for 2021-2022 @t1",,"i",,,,,
"File.Edit","n","","947","1692120415695","main.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"948","1692120415699","main.py","1.1.5 for 2021-2022 @t1",,"n",,,,,
"File.Edit","t","","948","1692120415779","main.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"949","1692120415782","main.py","1.1.5 for 2021-2022 @t1",,"t",,,,,
"File.Edit","(","","949","1692120416365","main.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",")","","950","1692120416366","main.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","(",,"950","1692120416366","main.py","1.1.5 for 2021-2022 @t1",,"(",,,,,
"File.Edit","m","","950","1692120417084","main.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","m",,"951","1692120417084","main.py","1.1.5 for 2021-2022 @t1",,"m",,,,,
"File.Edit","o","","951","1692120417271","main.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","o",,"952","1692120417276","main.py","1.1.5 for 2021-2022 @t1",,"o",,,,,
"File.Edit","n","","952","1692120417366","main.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"953","1692120417371","main.py","1.1.5 for 2021-2022 @t1",,"n",,,,,
"X-Action","Choose Lookup Item",,,"1692120417750","main.py","1.1.5 for 2021-2022 @t1",,"Choose Lookup Item",,,,,
"File.Edit","thly_interference","","953","1692120417752","main.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke",")",,"971","1692120418324","main.py","1.1.5 for 2021-2022 @t1",,")",,,,,
"Run.Program","Start",,,"1692120420808","main.py","1.1.5 for 2021-2022 @t1",,"Start",,,,,
"Run.Program","Exit","1",,"1692120422049","main.py","1.1.5 for 2021-2022 @t1",,"Start",,,,,
"X-Action","EditorChange",,,"1692120431117","main.py","1.1.5 for 2021-2022 @t1",,"EditorChange",,,,,
"File.Edit",")","","443","1692120436287","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke",")",,"444","1692120436287","array_processing.py","1.1.5 for 2021-2022 @t1",,")",,,,,
"X-Action","Left",,,"1692120436868","array_processing.py","1.1.5 for 2021-2022 @t1",,"Left",,,,,
"X-Action","Left",,,"1692120437127","array_processing.py","1.1.5 for 2021-2022 @t1",,"Left",,,,,
"X-Action","Left",,,"1692120437158","array_processing.py","1.1.5 for 2021-2022 @t1",,"Left",,,,,
"X-Action","Left",,,"1692120437189","array_processing.py","1.1.5 for 2021-2022 @t1",,"Left",,,,,
"X-Action","Left",,,"1692120437222","array_processing.py","1.1.5 for 2021-2022 @t1",,"Left",,,,,
"X-Action","Left",,,"1692120437252","array_processing.py","1.1.5 for 2021-2022 @t1",,"Left",,,,,
"X-Action","Left",,,"1692120437283","array_processing.py","1.1.5 for 2021-2022 @t1",,"Left",,,,,
"X-Action","Left",,,"1692120437330","array_processing.py","1.1.5 for 2021-2022 @t1",,"Left",,,,,
"X-Action","Left",,,"1692120437362","array_processing.py","1.1.5 for 2021-2022 @t1",,"Left",,,,,
"X-Action","Left",,,"1692120437392","array_processing.py","1.1.5 for 2021-2022 @t1",,"Left",,,,,
"X-Action","Left",,,"1692120437423","array_processing.py","1.1.5 for 2021-2022 @t1",,"Left",,,,,
"X-Action","Left",,,"1692120437452","array_processing.py","1.1.5 for 2021-2022 @t1",,"Left",,,,,
"X-Action","Left",,,"1692120437483","array_processing.py","1.1.5 for 2021-2022 @t1",,"Left",,,,,
"X-Action","Left",,,"1692120437514","array_processing.py","1.1.5 for 2021-2022 @t1",,"Left",,,,,
"X-Action","Left",,,"1692120437559","array_processing.py","1.1.5 for 2021-2022 @t1",,"Left",,,,,
"X-Action","Left",,,"1692120437592","array_processing.py","1.1.5 for 2021-2022 @t1",,"Left",,,,,
"X-Action","Left",,,"1692120438001","array_processing.py","1.1.5 for 2021-2022 @t1",,"Left",,,,,
"X-Action","Left",,,"1692120438264","array_processing.py","1.1.5 for 2021-2022 @t1",,"Left",,,,,
"X-Action","Left",,,"1692120438294","array_processing.py","1.1.5 for 2021-2022 @t1",,"Left",,,,,
"X-Action","Left",,,"1692120438326","array_processing.py","1.1.5 for 2021-2022 @t1",,"Left",,,,,
"X-Action","Left",,,"1692120438358","array_processing.py","1.1.5 for 2021-2022 @t1",,"Left",,,,,
"X-Action","Left",,,"1692120438536","array_processing.py","1.1.5 for 2021-2022 @t1",,"Left",,,,,
"X-Action","Left",,,"1692120438681","array_processing.py","1.1.5 for 2021-2022 @t1",,"Left",,,,,
"File.Edit","(","","421","1692120439510","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","(",,"422","1692120439510","array_processing.py","1.1.5 for 2021-2022 @t1",,"(",,,,,
"File.Edit","f","","421","1692120442820","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","f",,"422","1692120442820","array_processing.py","1.1.5 for 2021-2022 @t1",,"f",,,,,
"File.Edit","l","","422","1692120442877","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","l",,"423","1692120442881","array_processing.py","1.1.5 for 2021-2022 @t1",,"l",,,,,
"File.Edit","o","","423","1692120443047","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","o",,"424","1692120443049","array_processing.py","1.1.5 for 2021-2022 @t1",,"o",,,,,
"File.Edit","a","","424","1692120443089","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"425","1692120443092","array_processing.py","1.1.5 for 2021-2022 @t1",,"a",,,,,
"File.Edit","t","","425","1692120443184","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"426","1692120443188","array_processing.py","1.1.5 for 2021-2022 @t1",,"t",,,,,
"Run.Program","Start",,,"1692120447948","main.py","1.1.5 for 2021-2022 @t1",,"Start",,,,,
"Run.Program","Exit","0",,"1692120449233","main.py","1.1.5 for 2021-2022 @t1",,"Start",,,,,
"X-Action","Backspace",,,"1692120572689","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","",")","281","1692120572691","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692120572940","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","S","279","1692120572941","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692120572986","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","B","278","1692120572987","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692120573017","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","U","277","1692120573018","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692120573049","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","T","276","1692120573050","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692120573078","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","S","275","1692120573079","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692120573113","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","_","274","1692120573113","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692120573142","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","H","273","1692120573143","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692120573173","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","T","272","1692120573173","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692120573205","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","N","271","1692120573205","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692120573237","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","O","270","1692120573237","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692120573284","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","M","269","1692120573285","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692120573316","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","(","268","1692120573329","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692120573345","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","n","267","1692120573346","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692120573377","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","e","266","1692120573377","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692120573409","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","l","265","1692120573410","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692120573439","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","(","264","1692120573440","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","",")","264","1692120573440","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692120573470","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","e","263","1692120573471","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692120573501","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","g","262","1692120573502","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692120573548","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","n","261","1692120573549","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692120573687","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","a","260","1692120573688","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692120573867","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","r","259","1692120573868","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","M","","259","1692120575190","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","M",,"260","1692120575190","array_processing.py","1.1.5 for 2021-2022 @t1",,"M",,,,,
"File.Edit","O","","260","1692120575290","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","O",,"261","1692120575295","array_processing.py","1.1.5 for 2021-2022 @t1",,"O",,,,,
"File.Edit","N","","261","1692120575348","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","N",,"262","1692120575352","array_processing.py","1.1.5 for 2021-2022 @t1",,"N",,,,,
"File.Edit","T","","262","1692120575441","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","T",,"263","1692120575445","array_processing.py","1.1.5 for 2021-2022 @t1",,"T",,,,,
"File.Edit","H","","263","1692120575549","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","H",,"264","1692120575552","array_processing.py","1.1.5 for 2021-2022 @t1",,"H",,,,,
"File.Edit","_","","264","1692120576362","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","_",,"265","1692120576364","array_processing.py","1.1.5 for 2021-2022 @t1",,"_",,,,,
"File.Edit","S","","265","1692120576540","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","S",,"266","1692120576544","array_processing.py","1.1.5 for 2021-2022 @t1",,"S",,,,,
"File.Edit","T","","266","1692120576727","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","T",,"267","1692120576730","array_processing.py","1.1.5 for 2021-2022 @t1",,"T",,,,,
"File.Edit","U","","267","1692120576799","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","U",,"268","1692120576801","array_processing.py","1.1.5 for 2021-2022 @t1",,"U",,,,,
"File.Edit","B","","268","1692120576924","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","B",,"269","1692120576926","array_processing.py","1.1.5 for 2021-2022 @t1",,"B",,,,,
"File.Edit","S","","269","1692120577081","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","S",,"270","1692120577085","array_processing.py","1.1.5 for 2021-2022 @t1",,"S",,,,,
"X-Action","Backspace",,,"1692120579740","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","i","254","1692120579742","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","m","","254","1692120580495","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","m",,"255","1692120580495","array_processing.py","1.1.5 for 2021-2022 @t1",,"m",,,,,
"File.Edit","o","","255","1692120580587","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","o",,"256","1692120580593","array_processing.py","1.1.5 for 2021-2022 @t1",,"o",,,,,
"File.Edit","n","","256","1692120580693","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"257","1692120580698","array_processing.py","1.1.5 for 2021-2022 @t1",,"n",,,,,
"File.Edit","t","","257","1692120580796","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"258","1692120580799","array_processing.py","1.1.5 for 2021-2022 @t1",,"t",,,,,
"File.Edit","h","","258","1692120580877","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","h",,"259","1692120580880","array_processing.py","1.1.5 for 2021-2022 @t1",,"h",,,,,
"X-Action","Backspace",,,"1692120589943","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","]","374","1692120589944","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692120590200","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","i","373","1692120590201","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692120590232","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","[","372","1692120590233","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692120590263","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","S","371","1692120590263","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692120590294","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","B","370","1692120590295","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692120590341","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","U","369","1692120590342","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692120590373","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","T","368","1692120590374","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692120590402","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","S","367","1692120590402","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692120590433","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","_","366","1692120590434","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692120590465","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","H","365","1692120590466","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692120590599","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","T","364","1692120590600","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692120590761","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","N","363","1692120590762","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692120590900","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","O","362","1692120590901","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692120591405","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","M","361","1692120591406","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","s","","361","1692120592385","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","s",,"362","1692120592385","array_processing.py","1.1.5 for 2021-2022 @t1",,"s",,,,,
"File.Edit","u","","362","1692120592519","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","u",,"363","1692120592524","array_processing.py","1.1.5 for 2021-2022 @t1",,"u",,,,,
"File.Edit","b","","363","1692120592628","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","b",,"364","1692120592634","array_processing.py","1.1.5 for 2021-2022 @t1",,"b",,,,,
"X-Action","Backspace",,,"1692120593053","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","b","363","1692120593054","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692120593453","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","u","362","1692120593454","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","t","","362","1692120593627","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"363","1692120593633","array_processing.py","1.1.5 for 2021-2022 @t1",,"t",,,,,
"File.Edit","u","","363","1692120593710","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","u",,"364","1692120593716","array_processing.py","1.1.5 for 2021-2022 @t1",,"u",,,,,
"File.Edit","b","","364","1692120593804","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","b",,"365","1692120593804","array_processing.py","1.1.5 for 2021-2022 @t1",,"b",,,,,
"X-Action","Right",,,"1692120596493","array_processing.py","1.1.5 for 2021-2022 @t1",,"Right",,,,,
"X-Action","Backspace",,,"1692120596803","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","h","258","1692120596805","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692120596985","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","t","257","1692120596986","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692120597117","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","n","256","1692120597118","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692120597261","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","o","255","1692120597262","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692120597385","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","m","254","1692120597386","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","s","","254","1692120597729","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","s",,"255","1692120597729","array_processing.py","1.1.5 for 2021-2022 @t1",,"s",,,,,
"File.Edit","t","","255","1692120597893","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"256","1692120597898","array_processing.py","1.1.5 for 2021-2022 @t1",,"t",,,,,
"File.Edit","u","","256","1692120598037","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","u",,"257","1692120598043","array_processing.py","1.1.5 for 2021-2022 @t1",,"u",,,,,
"File.Edit","b","","257","1692120598123","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","b",,"258","1692120598124","array_processing.py","1.1.5 for 2021-2022 @t1",,"b",,,,,
"X-Action","EditorChange",,,"1692120678502","array_processing.py","1.1.5 for 2021-2022 @t1",,"EditorChange",,,,,
